c
c test max format
10000.0 -23 -31 0
10000.0 -23 -32 0
10000.0 -23 -33 0
10000.0 -23 -34 0
10000.0 -23 -35 0
10000.0 -23 -36 0
10000.0 -23 -37 0
10000.0 -23 -38 0
10000.0 -23 -39 0
10000.0 -23 -40 0
10000.0 -23 -41 0
10000.0 -23 -42 0
10000.0 -23 -43 0
10000.0 -23 -44 0
10000.0 -23 -45 0
10000.0 -23 -46 0
10000.0 -23 -47 0
10000.0 -23 -48 0
10000.0 -23 -49 0
10000.0 -23 -50 0
10000.0 -23 -51 0
10000.0 -23 -52 0
10000.0 -23 -53 0
10000.0 -23 -54 0
10000.0 -23 -55 0
10000.0 -23 -56 0
10000.0 -23 -57 0
10000.0 -23 -58 0
10000.0 -23 -59 0
10000.0 -23 -60 0
10000.0 -24 -25 0
10000.0 -24 -26 0
10000.0 -24 -27 0
10000.0 -24 -28 0
10000.0 -24 -29 0
10000.0 -24 -30 0
10000.0 -24 -31 0
10000.0 -24 -32 0
10000.0 -24 -33 0
10000.0 -24 -34 0
10000.0 -24 -35 0
10000.0 -24 -36 0
10000.0 -24 -37 0
10000.0 -24 -38 0
10000.0 -24 -39 0
10000.0 -24 -40 0
10000.0 -24 -41 0
10000.0 -24 -42 0
10000.0 -24 -43 0
10000.0 -24 -44 0
10000.0 -24 -45 0
10000.0 -24 -46 0
10000.0 -24 -47 0
10000.0 -24 -48 0
10000.0 -24 -49 0
10000.0 -24 -50 0
10000.0 -24 -51 0
10000.0 -24 -52 0
10000.0 -24 -53 0
10000.0 -24 -54 0
10000.0 -24 -55 0
10000.0 -24 -56 0
10000.0 -24 -57 0
10000.0 -24 -58 0
10000.0 -24 -59 0
10000.0 -24 -60 0
10000.0 -25 -26 0
10000.0 -25 -27 0
10000.0 -25 -28 0
10000.0 -25 -29 0
10000.0 -25 -30 0
10000.0 -25 -31 0
10000.0 -25 -32 0
10000.0 -25 -33 0
10000.0 -25 -34 0
10000.0 -25 -35 0
10000.0 -25 -36 0
10000.0 -25 -37 0
10000.0 -25 -38 0
10000.0 -25 -39 0
10000.0 -25 -40 0
10000.0 -25 -41 0
10000.0 -25 -42 0
10000.0 -25 -43 0
10000.0 -25 -44 0
10000.0 -25 -45 0
10000.0 -25 -46 0
10000.0 -25 -47 0
10000.0 -25 -48 0
10000.0 -25 -49 0
10000.0 -25 -50 0
10000.0 -25 -51 0
10000.0 -25 -52 0
10000.0 -25 -53 0
10000.0 -25 -54 0
10000.0 -25 -55 0
10000.0 -25 -56 0
10000.0 -25 -57 0
10000.0 -25 -58 0
10000.0 -25 -59 0
10000.0 -25 -60 0
10000.0 -26 -27 0
10000.0 -26 -28 0
10000.0 -26 -29 0
10000.0 -26 -30 0
10000.0 -26 -31 0
10000.0 -26 -32 0
10000.0 -26 -33 0
10000.0 -26 -34 0
10000.0 -26 -35 0
10000.0 -26 -36 0
10000.0 -26 -37 0
10000.0 -26 -38 0
10000.0 -26 -39 0
10000.0 -26 -40 0
10000.0 -26 -41 0
10000.0 -26 -42 0
10000.0 -26 -43 0
10000.0 -26 -44 0
10000.0 -26 -45 0
10000.0 -26 -46 0
10000.0 -26 -47 0
10000.0 -26 -48 0
10000.0 -26 -49 0
10000.0 -26 -50 0
10000.0 -26 -51 0
10000.0 -26 -52 0
10000.0 -26 -53 0
10000.0 -26 -54 0
10000.0 -26 -55 0
10000.0 -26 -56 0
10000.0 -26 -57 0
10000.0 -26 -58 0
10000.0 -26 -59 0
10000.0 -26 -60 0
10000.0 -27 -28 0
10000.0 -27 -29 0
10000.0 -27 -30 0
10000.0 -27 -31 0
10000.0 -27 -32 0
10000.0 -27 -33 0
10000.0 -27 -34 0
10000.0 -27 -35 0
10000.0 -27 -36 0
10000.0 -27 -37 0
10000.0 -27 -38 0
10000.0 -27 -39 0
10000.0 -27 -40 0
10000.0 -27 -41 0
10000.0 -27 -42 0
10000.0 -27 -43 0
10000.0 -27 -44 0
10000.0 -27 -45 0
10000.0 -27 -46 0
10000.0 -27 -47 0
10000.0 -27 -48 0
10000.0 -27 -49 0
10000.0 -27 -50 0
10000.0 -27 -51 0
10000.0 -27 -52 0
10000.0 -27 -53 0
10000.0 -27 -54 0
10000.0 -27 -55 0
10000.0 -27 -56 0
10000.0 -27 -57 0
10000.0 -27 -58 0
10000.0 -27 -59 0
10000.0 -27 -60 0
10000.0 -28 -29 0
10000.0 -28 -30 0
10000.0 -28 -31 0
10000.0 -28 -32 0
10000.0 -28 -33 0
10000.0 -28 -34 0
10000.0 -28 -35 0
10000.0 -28 -36 0
10000.0 -28 -37 0
10000.0 -28 -38 0
10000.0 -28 -39 0
10000.0 -28 -40 0
10000.0 -28 -41 0
10000.0 -28 -42 0
10000.0 -28 -43 0
10000.0 -28 -44 0
10000.0 -28 -45 0
10000.0 -28 -46 0
10000.0 -28 -47 0
10000.0 -28 -48 0
10000.0 -28 -49 0
10000.0 -28 -50 0
10000.0 -28 -51 0
10000.0 -28 -52 0
10000.0 -28 -53 0
10000.0 -28 -54 0
10000.0 -28 -55 0
10000.0 -28 -56 0
10000.0 -28 -57 0
10000.0 -28 -58 0
10000.0 -28 -59 0
10000.0 -28 -60 0
10000.0 -29 -30 0
10000.0 -29 -31 0
10000.0 -29 -32 0
10000.0 -29 -33 0
10000.0 -29 -34 0
10000.0 -29 -35 0
10000.0 -29 -36 0
10000.0 -29 -37 0
10000.0 -29 -38 0
10000.0 -29 -39 0
10000.0 -29 -40 0
10000.0 -29 -41 0
10000.0 -29 -42 0
10000.0 -29 -43 0
10000.0 -29 -44 0
10000.0 -29 -45 0
10000.0 -29 -46 0
10000.0 -29 -47 0
10000.0 -29 -48 0
10000.0 -29 -49 0
10000.0 -29 -50 0
10000.0 -29 -51 0
10000.0 -29 -52 0
10000.0 -29 -53 0
10000.0 -29 -54 0
10000.0 -29 -55 0
10000.0 -29 -56 0
10000.0 -29 -57 0
10000.0 -29 -58 0
10000.0 -29 -59 0
10000.0 -29 -60 0
10000.0 -30 -31 0
10000.0 -30 -32 0
10000.0 -30 -33 0
10000.0 -30 -34 0
10000.0 -30 -35 0
10000.0 -30 -36 0
10000.0 -30 -37 0
10000.0 -30 -38 0
10000.0 -30 -39 0
10000.0 -30 -40 0
10000.0 -30 -41 0
10000.0 -30 -42 0
10000.0 -30 -43 0
10000.0 -30 -44 0
10000.0 -30 -45 0
10000.0 -30 -46 0
10000.0 -30 -47 0
10000.0 -30 -48 0
10000.0 -30 -49 0
10000.0 -30 -50 0
10000.0 -30 -51 0
10000.0 -30 -52 0
10000.0 -30 -53 0
10000.0 -30 -54 0
10000.0 -30 -55 0
10000.0 -30 -56 0
10000.0 -30 -57 0
10000.0 -30 -58 0
10000.0 -30 -59 0
10000.0 -30 -60 0
10000.0 -31 -32 0
10000.0 -31 -33 0
10000.0 -31 -34 0
10000.0 -31 -35 0
10000.0 -31 -36 0
10000.0 -31 -37 0
10000.0 -31 -38 0
10000.0 -31 -39 0
10000.0 -31 -40 0
10000.0 -31 -41 0
10000.0 -31 -42 0
10000.0 -31 -43 0
10000.0 -31 -44 0
10000.0 -31 -45 0
10000.0 -31 -46 0
10000.0 -31 -47 0
10000.0 -31 -48 0
10000.0 -31 -49 0
10000.0 -31 -50 0
10000.0 -31 -51 0
10000.0 -31 -52 0
10000.0 -31 -53 0
10000.0 -31 -54 0
10000.0 -31 -55 0
10000.0 -31 -56 0
10000.0 -31 -57 0
10000.0 -31 -58 0
10000.0 -31 -59 0
10000.0 -31 -60 0
10000.0 -32 -33 0
10000.0 -32 -34 0
10000.0 -32 -35 0
10000.0 -32 -36 0
10000.0 -32 -37 0
10000.0 -32 -38 0
10000.0 -32 -39 0
10000.0 -32 -40 0
10000.0 -32 -41 0
10000.0 -32 -42 0
10000.0 -32 -43 0
10000.0 -32 -44 0
10000.0 -32 -45 0
10000.0 -32 -46 0
10000.0 -32 -47 0
10000.0 -32 -48 0
10000.0 -32 -49 0
10000.0 -32 -50 0
10000.0 -32 -51 0
10000.0 -32 -52 0
10000.0 -32 -53 0
10000.0 -32 -54 0
10000.0 -32 -55 0
10000.0 -32 -56 0
10000.0 -32 -57 0
10000.0 -32 -58 0
10000.0 -32 -59 0
10000.0 -32 -60 0
10000.0 -33 -34 0
10000.0 -33 -35 0
10000.0 -33 -36 0
10000.0 -33 -37 0
10000.0 -33 -38 0
10000.0 -33 -39 0
10000.0 -33 -40 0
10000.0 -33 -41 0
10000.0 -33 -42 0
10000.0 -33 -43 0
10000.0 -33 -44 0
10000.0 -33 -45 0
10000.0 -33 -46 0
10000.0 -33 -47 0
10000.0 -33 -48 0
10000.0 -33 -49 0
10000.0 -33 -50 0
10000.0 -33 -51 0
10000.0 -33 -52 0
10000.0 -33 -53 0
10000.0 -33 -54 0
10000.0 -33 -55 0
10000.0 -33 -56 0
10000.0 -33 -57 0
10000.0 -33 -58 0
10000.0 -33 -59 0
10000.0 -33 -60 0
10000.0 -34 -35 0
10000.0 -34 -36 0
10000.0 -34 -37 0
10000.0 -34 -38 0
10000.0 -34 -39 0
10000.0 -34 -40 0
10000.0 -34 -41 0
10000.0 -34 -42 0
10000.0 -34 -43 0
10000.0 -34 -44 0
10000.0 -34 -45 0
10000.0 -34 -46 0
10000.0 -34 -47 0
10000.0 -34 -48 0
10000.0 -34 -49 0
10000.0 -34 -50 0
10000.0 -34 -51 0
10000.0 -34 -52 0
10000.0 -34 -53 0
10000.0 -34 -54 0
10000.0 -34 -55 0
10000.0 -34 -56 0
10000.0 -34 -57 0
10000.0 -34 -58 0
10000.0 -34 -59 0
10000.0 -34 -60 0
10000.0 -35 -36 0
10000.0 -35 -37 0
10000.0 -35 -38 0
10000.0 -35 -39 0
10000.0 -35 -40 0
10000.0 -35 -41 0
10000.0 -35 -42 0
10000.0 -35 -43 0
10000.0 -35 -44 0
10000.0 -35 -45 0
10000.0 -35 -46 0
10000.0 -35 -47 0
10000.0 -35 -48 0
10000.0 -35 -49 0
10000.0 -35 -50 0
10000.0 -35 -51 0
10000.0 -35 -52 0
10000.0 -35 -53 0
10000.0 -35 -54 0
10000.0 -35 -55 0
10000.0 -35 -56 0
10000.0 -35 -57 0
10000.0 -35 -58 0
10000.0 -35 -59 0
10000.0 -35 -60 0
10000.0 -36 -37 0
10000.0 -36 -38 0
10000.0 -36 -39 0
10000.0 -36 -40 0
10000.0 -36 -41 0
10000.0 -36 -42 0
10000.0 -36 -43 0
10000.0 -36 -44 0
10000.0 -36 -45 0
10000.0 -36 -46 0
10000.0 -36 -47 0
10000.0 -36 -48 0
10000.0 -36 -49 0
10000.0 -36 -50 0
10000.0 -36 -51 0
10000.0 -36 -52 0
10000.0 -36 -53 0
10000.0 -36 -54 0
10000.0 -36 -55 0
10000.0 -36 -56 0
10000.0 -36 -57 0
10000.0 -36 -58 0
10000.0 -36 -59 0
10000.0 -36 -60 0
10000.0 -37 -38 0
10000.0 -37 -39 0
10000.0 -37 -40 0
10000.0 -37 -41 0
10000.0 -37 -42 0
10000.0 -37 -43 0
10000.0 -37 -44 0
10000.0 -37 -45 0
10000.0 -37 -46 0
10000.0 -37 -47 0
10000.0 -37 -48 0
10000.0 -37 -49 0
10000.0 -37 -50 0
10000.0 -37 -51 0
10000.0 -37 -52 0
10000.0 -37 -53 0
10000.0 -37 -54 0
10000.0 -37 -55 0
10000.0 -37 -56 0
10000.0 -37 -57 0
10000.0 -37 -58 0
10000.0 -37 -59 0
10000.0 -37 -60 0
10000.0 -38 -39 0
10000.0 -38 -40 0
10000.0 -38 -41 0
10000.0 -38 -42 0
10000.0 -38 -43 0
10000.0 -38 -44 0
10000.0 -38 -45 0
10000.0 -38 -46 0
10000.0 -38 -47 0
10000.0 -38 -48 0
10000.0 -38 -49 0
10000.0 -38 -50 0
10000.0 -38 -51 0
10000.0 -38 -52 0
10000.0 -38 -53 0
10000.0 -38 -54 0
10000.0 -38 -55 0
10000.0 -38 -56 0
10000.0 -38 -57 0
10000.0 -38 -58 0
10000.0 -38 -59 0
10000.0 -38 -60 0
10000.0 -39 -40 0
10000.0 -39 -41 0
10000.0 -39 -42 0
10000.0 -39 -43 0
10000.0 -39 -44 0
10000.0 -39 -45 0
10000.0 -39 -46 0
10000.0 -39 -47 0
10000.0 -39 -48 0
10000.0 -39 -49 0
10000.0 -39 -50 0
10000.0 -39 -51 0
10000.0 -39 -52 0
10000.0 -39 -53 0
10000.0 -39 -54 0
10000.0 -39 -55 0
10000.0 -39 -56 0
10000.0 -39 -57 0
10000.0 -39 -58 0
10000.0 -39 -59 0
10000.0 -39 -60 0
10000.0 -40 -41 0
10000.0 -40 -42 0
10000.0 -40 -43 0
10000.0 -40 -44 0
10000.0 -40 -45 0
10000.0 -40 -46 0
10000.0 -40 -47 0
10000.0 -40 -48 0
10000.0 -40 -49 0
10000.0 -40 -50 0
10000.0 -40 -51 0
10000.0 -40 -52 0
10000.0 -40 -53 0
10000.0 -40 -54 0
10000.0 -40 -55 0
10000.0 -40 -56 0
10000.0 -40 -57 0
10000.0 -40 -58 0
10000.0 -40 -59 0
10000.0 -40 -60 0
10000.0 -41 -42 0
10000.0 -41 -43 0
10000.0 -41 -44 0
10000.0 -41 -45 0
10000.0 -41 -46 0
10000.0 -41 -47 0
10000.0 -41 -48 0
10000.0 -41 -49 0
10000.0 -41 -50 0
10000.0 -41 -51 0
10000.0 -41 -52 0
10000.0 -41 -53 0
10000.0 -41 -54 0
10000.0 -41 -55 0
10000.0 -41 -56 0
10000.0 -41 -57 0
10000.0 -41 -58 0
10000.0 -41 -59 0
10000.0 -41 -60 0
10000.0 -42 -43 0
10000.0 -42 -44 0
10000.0 -42 -45 0
10000.0 -42 -46 0
10000.0 -42 -47 0
10000.0 -42 -48 0
10000.0 -42 -49 0
10000.0 -42 -50 0
10000.0 -42 -51 0
10000.0 -42 -52 0
10000.0 -42 -53 0
10000.0 -42 -54 0
10000.0 -42 -55 0
10000.0 -42 -56 0
10000.0 -42 -57 0
10000.0 -42 -58 0
10000.0 -42 -59 0
10000.0 -42 -60 0
10000.0 -43 -44 0
10000.0 -43 -45 0
10000.0 -43 -46 0
10000.0 -43 -47 0
10000.0 -43 -48 0
10000.0 -43 -49 0
10000.0 -43 -50 0
10000.0 -43 -51 0
10000.0 -43 -52 0
10000.0 -43 -53 0
10000.0 -43 -54 0
10000.0 -43 -55 0
10000.0 -43 -56 0
10000.0 -43 -57 0
10000.0 -43 -58 0
10000.0 -43 -59 0
10000.0 -43 -60 0
10000.0 -44 -45 0
10000.0 -44 -46 0
10000.0 -44 -47 0
10000.0 -44 -48 0
10000.0 -44 -49 0
10000.0 -44 -50 0
10000.0 -44 -51 0
10000.0 -44 -52 0
10000.0 -44 -53 0
10000.0 -44 -54 0
10000.0 -44 -55 0
10000.0 -44 -56 0
10000.0 -44 -57 0
10000.0 -44 -58 0
10000.0 -44 -59 0
10000.0 -44 -60 0
10000.0 -45 -46 0
10000.0 -45 -47 0
10000.0 -45 -48 0
10000.0 -45 -49 0
10000.0 -45 -50 0
10000.0 -45 -51 0
10000.0 -45 -52 0
10000.0 -45 -53 0
10000.0 -45 -54 0
10000.0 -45 -55 0
10000.0 -45 -56 0
10000.0 -45 -57 0
10000.0 -45 -58 0
10000.0 -45 -59 0
10000.0 -45 -60 0
10000.0 -46 -47 0
10000.0 -46 -48 0
10000.0 -46 -49 0
10000.0 -46 -50 0
10000.0 -46 -51 0
10000.0 -46 -52 0
10000.0 -46 -53 0
10000.0 -46 -54 0
10000.0 -46 -55 0
10000.0 -46 -56 0
10000.0 -46 -57 0
10000.0 -46 -58 0
10000.0 -46 -59 0
10000.0 -46 -60 0
10000.0 -47 -48 0
10000.0 -47 -49 0
10000.0 -47 -50 0
10000.0 -47 -51 0
10000.0 -47 -52 0
10000.0 -47 -53 0
10000.0 -47 -54 0
10000.0 -47 -55 0
10000.0 -47 -56 0
10000.0 -47 -57 0
10000.0 -47 -58 0
10000.0 -47 -59 0
10000.0 -47 -60 0
10000.0 -48 -49 0
10000.0 -48 -50 0
10000.0 -48 -51 0
10000.0 -48 -52 0
10000.0 -48 -53 0
10000.0 -48 -54 0
10000.0 -48 -55 0
10000.0 -48 -56 0
10000.0 -48 -57 0
10000.0 -48 -58 0
10000.0 -48 -59 0
10000.0 -48 -60 0
10000.0 -49 -50 0
10000.0 -49 -51 0
10000.0 -49 -52 0
10000.0 -49 -53 0
10000.0 -49 -54 0
10000.0 -49 -55 0
10000.0 -49 -56 0
10000.0 -49 -57 0
10000.0 -49 -58 0
10000.0 -49 -59 0
10000.0 -49 -60 0
10000.0 -50 -51 0
10000.0 -50 -52 0
10000.0 -50 -53 0
10000.0 -50 -54 0
10000.0 -50 -55 0
10000.0 -50 -56 0
10000.0 -50 -57 0
10000.0 -50 -58 0
10000.0 -50 -59 0
10000.0 -50 -60 0
10000.0 -51 -52 0
10000.0 -51 -53 0
10000.0 -51 -54 0
10000.0 -51 -55 0
10000.0 -51 -56 0
10000.0 -51 -57 0
10000.0 -51 -58 0
10000.0 -51 -59 0
10000.0 -51 -60 0
10000.0 -52 -53 0
10000.0 -52 -54 0
10000.0 -52 -55 0
10000.0 -52 -56 0
10000.0 -52 -57 0
10000.0 -52 -58 0
10000.0 -52 -59 0
10000.0 -52 -60 0
10000.0 -53 -54 0
10000.0 -53 -55 0
10000.0 -53 -56 0
10000.0 -53 -57 0
10000.0 -53 -58 0
10000.0 -53 -59 0
10000.0 -53 -60 0
10000.0 -54 -55 0
10000.0 -54 -56 0
10000.0 -54 -57 0
10000.0 -54 -58 0
10000.0 -54 -59 0
10000.0 -54 -60 0
10000.0 -55 -56 0
10000.0 -55 -57 0
10000.0 -55 -58 0
10000.0 -55 -59 0
10000.0 -55 -60 0
10000.0 -56 -57 0
10000.0 -56 -58 0
10000.0 -56 -59 0
10000.0 -56 -60 0
10000.0 -57 -58 0
10000.0 -57 -59 0
10000.0 -57 -60 0
10000.0 -58 -59 0
10000.0 -58 -60 0
10000.0 -59 -60 0
10000.0 -61 -62 0
10000.0 -61 -63 0
10000.0 -61 -64 0
10000.0 -61 -65 0
10000.0 -61 -66 0
10000.0 -61 -67 0
10000.0 -61 -68 0
10000.0 -61 -69 0
10000.0 -61 -70 0
10000.0 -61 -71 0
10000.0 -61 -72 0
10000.0 -61 -73 0
10000.0 -61 -74 0
10000.0 -61 -75 0
10000.0 -61 -76 0
10000.0 -61 -77 0
10000.0 -61 -78 0
10000.0 -61 -79 0
10000.0 -61 -80 0
10000.0 -61 -81 0
10000.0 -61 -82 0
10000.0 -61 -83 0
10000.0 -61 -84 0
10000.0 -61 -85 0
10000.0 -61 -86 0
10000.0 -61 -87 0
10000.0 -61 -88 0
10000.0 -61 -89 0
10000.0 -61 -90 0
10000.0 -61 -91 0
10000.0 -61 -92 0
10000.0 -61 -93 0
10000.0 -61 -94 0
10000.0 -61 -95 0
10000.0 -61 -96 0
10000.0 -61 -97 0
10000.0 -61 -98 0
10000.0 -61 -99 0
10000.0 -61 -100 0
10000.0 -61 -101 0
10000.0 -61 -102 0
10000.0 -61 -103 0
10000.0 -61 -104 0
10000.0 -61 -105 0
10000.0 -61 -106 0
10000.0 -61 -107 0
10000.0 -61 -108 0
10000.0 -61 -109 0
10000.0 -61 -110 0
10000.0 -61 -111 0
10000.0 -61 -112 0
10000.0 -61 -113 0
10000.0 -61 -114 0
10000.0 -61 -115 0
10000.0 -61 -116 0
10000.0 -61 -117 0
10000.0 -61 -118 0
10000.0 -61 -119 0
10000.0 -61 -120 0
10000.0 -62 -63 0
10000.0 -62 -64 0
10000.0 -62 -65 0
10000.0 -62 -66 0
10000.0 -62 -67 0
10000.0 -62 -68 0
10000.0 -62 -69 0
10000.0 -62 -70 0
10000.0 -62 -71 0
10000.0 -62 -72 0
10000.0 -62 -73 0
10000.0 -62 -74 0
10000.0 -62 -75 0
10000.0 -62 -76 0
10000.0 -62 -77 0
10000.0 -62 -78 0
10000.0 -62 -79 0
10000.0 -62 -80 0
10000.0 -62 -81 0
10000.0 -62 -82 0
10000.0 -62 -83 0
10000.0 -62 -84 0
10000.0 -62 -85 0
10000.0 -62 -86 0
10000.0 -62 -87 0
10000.0 -62 -88 0
10000.0 -62 -89 0
10000.0 -62 -90 0
10000.0 -62 -91 0
10000.0 -62 -92 0
10000.0 -62 -93 0
10000.0 -62 -94 0
10000.0 -62 -95 0
10000.0 -62 -96 0
10000.0 -62 -97 0
10000.0 -62 -98 0
10000.0 -62 -99 0
10000.0 -62 -100 0
10000.0 -62 -101 0
10000.0 -62 -102 0
10000.0 -62 -103 0
10000.0 -62 -104 0
10000.0 -62 -105 0
10000.0 -62 -106 0
10000.0 -62 -107 0
10000.0 -62 -108 0
10000.0 -62 -109 0
10000.0 -62 -110 0
10000.0 -62 -111 0
10000.0 -62 -112 0
10000.0 -62 -113 0
10000.0 -62 -114 0
10000.0 -62 -115 0
10000.0 -62 -116 0
10000.0 -62 -117 0
10000.0 -62 -118 0
10000.0 -62 -119 0
10000.0 -62 -120 0
10000.0 -63 -64 0
10000.0 -63 -65 0
10000.0 -63 -66 0
10000.0 -63 -67 0
10000.0 -63 -68 0
10000.0 -63 -69 0
10000.0 -63 -70 0
10000.0 -63 -71 0
10000.0 -63 -72 0
10000.0 -63 -73 0
10000.0 -63 -74 0
10000.0 -63 -75 0
10000.0 -63 -76 0
10000.0 -63 -77 0
10000.0 -63 -78 0
10000.0 -63 -79 0
10000.0 -63 -80 0
10000.0 -63 -81 0
10000.0 -63 -82 0
10000.0 -63 -83 0
10000.0 -63 -84 0
10000.0 -63 -85 0
10000.0 -63 -86 0
10000.0 -63 -87 0
10000.0 -63 -88 0
10000.0 -63 -89 0
10000.0 -63 -90 0
10000.0 -63 -91 0
10000.0 -63 -92 0
10000.0 -63 -93 0
10000.0 -63 -94 0
10000.0 -63 -95 0
10000.0 -63 -96 0
10000.0 -63 -97 0
10000.0 -63 -98 0
10000.0 -63 -99 0
10000.0 -63 -100 0
10000.0 -63 -101 0
10000.0 -63 -102 0
10000.0 -63 -103 0
10000.0 -63 -104 0
10000.0 -63 -105 0
10000.0 -63 -106 0
10000.0 -63 -107 0
10000.0 -63 -108 0
10000.0 -63 -109 0
10000.0 -63 -110 0
10000.0 -63 -111 0
10000.0 -63 -112 0
10000.0 -63 -113 0
10000.0 -63 -114 0
10000.0 -63 -115 0
10000.0 -63 -116 0
10000.0 -63 -117 0
10000.0 -63 -118 0
10000.0 -63 -119 0
10000.0 -63 -120 0
10000.0 -64 -65 0
10000.0 -64 -66 0
10000.0 -64 -67 0
10000.0 -64 -68 0
10000.0 -64 -69 0
10000.0 -64 -70 0
10000.0 -64 -71 0
10000.0 -64 -72 0
10000.0 -64 -73 0
10000.0 -64 -74 0
10000.0 -64 -75 0
10000.0 -64 -76 0
10000.0 -64 -77 0
10000.0 -64 -78 0
10000.0 -64 -79 0
10000.0 -64 -80 0
10000.0 -64 -81 0
10000.0 -64 -82 0
10000.0 -64 -83 0
10000.0 -64 -84 0
10000.0 -64 -85 0
10000.0 -64 -86 0
10000.0 -64 -87 0
10000.0 -64 -88 0
10000.0 -64 -89 0
10000.0 -64 -90 0
10000.0 -64 -91 0
10000.0 -64 -92 0
10000.0 -64 -93 0
10000.0 -64 -94 0
10000.0 -64 -95 0
10000.0 -64 -96 0
10000.0 -64 -97 0
10000.0 -64 -98 0
10000.0 -64 -99 0
10000.0 -64 -100 0
10000.0 -64 -101 0
10000.0 -64 -102 0
10000.0 -64 -103 0
10000.0 -64 -104 0
10000.0 -64 -105 0
10000.0 -64 -106 0
10000.0 -64 -107 0
10000.0 -64 -108 0
10000.0 -64 -109 0
10000.0 -64 -110 0
10000.0 -64 -111 0
10000.0 -64 -112 0
10000.0 -64 -113 0
10000.0 -64 -114 0
10000.0 -64 -115 0
10000.0 -64 -116 0
10000.0 -64 -117 0
10000.0 -64 -118 0
10000.0 -64 -119 0
10000.0 -64 -120 0
10000.0 -65 -66 0
10000.0 -65 -67 0
10000.0 -65 -68 0
10000.0 -65 -69 0
10000.0 -65 -70 0
10000.0 -65 -71 0
10000.0 -65 -72 0
10000.0 -65 -73 0
10000.0 -65 -74 0
10000.0 -65 -75 0
10000.0 -65 -76 0
10000.0 -65 -77 0
10000.0 -65 -78 0
10000.0 -65 -79 0
10000.0 -65 -80 0
10000.0 -65 -81 0
10000.0 -65 -82 0
10000.0 -65 -83 0
10000.0 -65 -84 0
10000.0 -65 -85 0
10000.0 -65 -86 0
10000.0 -65 -87 0
10000.0 -65 -88 0
10000.0 -65 -89 0
10000.0 -65 -90 0
10000.0 -65 -91 0
10000.0 -65 -92 0
10000.0 -65 -93 0
10000.0 -65 -94 0
10000.0 -65 -95 0
10000.0 -65 -96 0
10000.0 -65 -97 0
10000.0 -65 -98 0
10000.0 -65 -99 0
10000.0 -65 -100 0
10000.0 -65 -101 0
10000.0 -65 -102 0
10000.0 -65 -103 0
10000.0 -65 -104 0
10000.0 -65 -105 0
10000.0 -65 -106 0
10000.0 -65 -107 0
10000.0 -65 -108 0
10000.0 -65 -109 0
10000.0 -65 -110 0
10000.0 -65 -111 0
10000.0 -65 -112 0
10000.0 -65 -113 0
10000.0 -65 -114 0
10000.0 -65 -115 0
10000.0 -65 -116 0
10000.0 -65 -117 0
10000.0 -65 -118 0
10000.0 -65 -119 0
10000.0 -65 -120 0
10000.0 -66 -67 0
10000.0 -66 -68 0
10000.0 -66 -69 0
10000.0 -66 -70 0
10000.0 -66 -71 0
10000.0 -66 -72 0
10000.0 -66 -73 0
10000.0 -66 -74 0
10000.0 -66 -75 0
10000.0 -66 -76 0
10000.0 -66 -77 0
10000.0 -66 -78 0
10000.0 -66 -79 0
10000.0 -66 -80 0
10000.0 -66 -81 0
10000.0 -66 -82 0
10000.0 -66 -83 0
10000.0 -66 -84 0
10000.0 -66 -85 0
10000.0 -66 -86 0
10000.0 -66 -87 0
10000.0 -66 -88 0
10000.0 -66 -89 0
10000.0 -66 -90 0
10000.0 -66 -91 0
10000.0 -66 -92 0
10000.0 -66 -93 0
10000.0 -66 -94 0
10000.0 -66 -95 0
10000.0 -66 -96 0
10000.0 -66 -97 0
10000.0 -66 -98 0
10000.0 -66 -99 0
10000.0 -66 -100 0
10000.0 -66 -101 0
10000.0 -66 -102 0
10000.0 -66 -103 0
10000.0 -66 -104 0
10000.0 -66 -105 0
10000.0 -66 -106 0
10000.0 -66 -107 0
10000.0 -66 -108 0
10000.0 -66 -109 0
10000.0 -66 -110 0
10000.0 -66 -111 0
10000.0 -66 -112 0
10000.0 -66 -113 0
10000.0 -66 -114 0
10000.0 -66 -115 0
10000.0 -66 -116 0
10000.0 -66 -117 0
10000.0 -66 -118 0
10000.0 -66 -119 0
10000.0 -66 -120 0
10000.0 -67 -68 0
10000.0 -67 -69 0
10000.0 -67 -70 0
10000.0 -67 -71 0
10000.0 -67 -72 0
10000.0 -67 -73 0
10000.0 -67 -74 0
10000.0 -67 -75 0
10000.0 -67 -76 0
10000.0 -67 -77 0
10000.0 -67 -78 0
10000.0 -67 -79 0
10000.0 -67 -80 0
10000.0 -67 -81 0
10000.0 -67 -82 0
10000.0 -67 -83 0
10000.0 -67 -84 0
10000.0 -67 -85 0
10000.0 -67 -86 0
10000.0 -67 -87 0
10000.0 -67 -88 0
10000.0 -67 -89 0
10000.0 -67 -90 0
10000.0 -67 -91 0
10000.0 -67 -92 0
10000.0 -67 -93 0
10000.0 -67 -94 0
10000.0 -67 -95 0
10000.0 -67 -96 0
10000.0 -67 -97 0
10000.0 -67 -98 0
10000.0 -67 -99 0
10000.0 -67 -100 0
10000.0 -67 -101 0
10000.0 -67 -102 0
10000.0 -67 -103 0
10000.0 -67 -104 0
10000.0 -67 -105 0
10000.0 -67 -106 0
10000.0 -67 -107 0
10000.0 -67 -108 0
